,smiles,prediction_neglogld50,actual_neglogld50,prediction_epa,actual_epa,prediction_epa_from_neglog
22630,Cc1cc(=O)nc(C(C)C)[nH]1,1.6328098,1.751042328,2,2,2
22631,Cc1cc(=O)nc(SCc2ccccc2N(C)C)[nH]1,2.0249813,2.059716423,2,2,2
22632,Cc1cc(=O)oc2cc(O)ccc12,2.1098108,1.66047369,2,2,2
22633,Cc1cc(=O)oc2cc(OP(=O)(OCCCl)OCCCl)ccc12,2.8467996,3.431874533,2,1,2
22634,Cc1cc(=S)c(N)n[nH]1,1.2706782,1.854264521,3,2,3
22635,Cc1cc(Br)ccc1-n1c(C)nc2ccccc2c1=O,2.3795393,3.137244627,2,1,2
22636,Cc1cc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)no1,2.6943102,2.160886517,2,2,2
22637,Cc1cc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NN3CCCCCC3)cc2)no1,2.6592953,1.652761579,2,3,2
22638,Cc1cc(C(=O)NNC(C)Cc2ccccc2)no1,2.3501103,3.464427584,2,1,2
22639,Cc1cc(C(=O)NNCc2ccccc2)no1,2.2140043,2.9169331,2,1,2
22640,Cc1cc(C(=O)Nc2cccc(C(F)(F)F)c2)n[nH]1,3.0125294,1.886048954,1,2,1
22641,Cc1cc(C(=O)Nc2cccc(C)c2C)n[nH]1,2.4901958,1.816303811,2,2,2
22642,Cc1cc(C(=O)Nc2ccccc2)c(C)o1,1.9084003,3.526767221,2,1,2
22643,Cc1cc(C(=O)Nc2ccccc2C(F)(F)F)n[nH]1,2.9921374,1.886048954,1,2,1
22644,Cc1cc(C(=O)Nc2ccccc2C)n[nH]1,1.8793541,1.788887221,2,2,2
22645,Cc1cc(C(=O)c2ccccc2)ccc1/N=C/c1ccc(OCCC(C)C)cc1,1.7721765,2.41,3,2,3
22646,Cc1cc(C(=O)c2ccccc2)ccc1/N=C/c1cccc(OCCC(C)C)c1,2.0456347,2.264,2,2,2
22647,Cc1cc(C(=O)c2ccccc2)ccc1N,1.8706065,2.479727458,2,2,2
22648,Cc1cc(C(=O)c2ccccc2)ccc1N=Cc1ccc(OCCC(C)C)cc1,2.0451818,2.409941009,2,2,2
22649,Cc1cc(C(=O)c2ccccc2)ccc1N=Cc1cccc(OCCC(C)C)c1,2.0456347,2.263812974,2,2,2
22650,Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O,2.6518378,3.403264637,2,1,2
22651,Cc1cc(C(C)(C(=O)O)c2cc(C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,2.277521,1.7553771459999998,2,3,2
22652,Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,2.3174548,1.805935654,2,2,2
22653,Cc1cc(C(C)(C)C)c(O)c(C)c1CC#N,2.3490047,1.897593118,2,2,2
22654,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,2.4482422,5.512519304,2,0,2
22655,Cc1cc(C(C)(C)C)c(O)c(C)c1Cn1c(=O)n(Cc2c(C)cc(C(C)(C)C)c(O)c2C)c(=O)n(Cc2c(C)cc(C(C)(C)C)c(O)c2C)c1=O,2.4158194,2.203979157,2,2,2
22656,Cc1cc(C(C)(C)C)c(OB(OC(C)C)OC(C)C)c(C(C)(C)C)c1,2.0762153,1.825995017,2,3,2
22657,Cc1cc(C(C)(C)C)c(OP2COC3(COP(Oc4c(C(C)(C)C)cc(C)cc4C(C)(C)C)OC3)OC2)c(C(C)(C)C)c1,3.4370997,2.005288832,1,3,1
22658,Cc1cc(C(C)(C)C)cc(C(C)(C)C)c1C(COP(O)O)c1c(C)cc(C(C)(C)C)cc1C(C)(C)C,2.6487343,2.410550329,2,2,2
22659,Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1,1.9568255,3.026341379,2,1,2
22660,Cc1cc(C(C)(C)CC(C)(C)C)ccc1OCCOCC[N+](C)(C)Cc1ccccc1,2.4166346,2.726997031,2,2,2
22661,Cc1cc(C(C)(CC(=O)OCCOC(=O)CC(C)(c2ccc(O)c(C(C)(C)C)c2)c2ccc(O)c(C(C)(C)C)c2)c2ccc(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,2.876627,1.907957164,2,3,2
22662,Cc1cc(C(F)(C(F)(F)F)C(F)(F)F)ccc1NC(=O)c1cccc(I)c1C(=O)NC(C)(C)CS(C)(=O)=O,3.271158,2.2899684280000003,1,2,1
22663,Cc1cc(C)[n+]([N-]C(=O)c2ccc(Cl)c(S(N)(=O)=O)c2)c(C)c1,2.662416,1.548752453,2,3,2
22664,Cc1cc(C)[nH]n1,1.5490838,1.722085827,2,2,2
22665,Cc1cc(C)c(C(=O)Cl)c(C)c1,2.058985,1.899891841,2,2,2
22666,Cc1cc(C)c(C(=O)P(=O)(C(=O)c2c(C)cc(C)cc2C)c2ccccc2)c(C)c1,2.5636578,2.245821006,2,2,2
22667,Cc1cc(C)c(C(=O)P(=O)(c2ccccc2)c2ccccc2)c(C)c1,2.17196,1.746106209,2,3,2
22668,Cc1cc(C)c(C)c(C)c1,1.7981716,1.415426574,2,3,2
22669,Cc1cc(C)c(C)cc1C,1.8590482,1.283408665,2,3,2
22670,Cc1cc(C)c(C2=C(OC(=O)C(C)(C)C)c3ccccc3C2=O)c(C)c1,2.0735633,1.639040511,2,3,2
22671,Cc1cc(C)c(C2=C(OC(=O)CC(C)(C)C)C3(CCCC3)OC2=O)c(C)c1,1.924593,2.100723527,2,2,2
22672,Cc1cc(C)c(C2=C(OC(=O)OC(C)C)c3ccccc3C2=O)c(C)c1,2.2808325,2.695162035,2,2,2
22673,Cc1cc(C)c(C2C(=O)c3ccccc3C2=O)c(C)c1,1.8596822,2.4221365980000003,2,2,2
22674,Cc1cc(C)c(C=O)c(C)c1,1.826978,1.731372265,2,2,2
22675,Cc1cc(C)c(Cc2cc(C)c(C)cc2C)cc1C,2.415293,1.7488785569999998,2,2,2
22676,Cc1cc(C)c(N)c(C)c1,2.151637,2.311464877,2,2,2
22677,Cc1cc(C)c(N)cc1C,2.1504872,1.930979546,2,2,2
22678,Cc1cc(C)c(NC(=O)c2sc(N)nc2C)c(C)c1,2.2627168,2.536837677,2,2,2
22679,Cc1cc(C)c(Nc2ccc(Nc3c(C)cc(C)cc3C)c3c2C(=O)c2ccccc2C3=O)c(C)c1,2.5104642,1.880381895,2,3,2
22680,Cc1cc(C)c(O)c(-c2cc(C)cc(C)c2O)c1,1.9068222,1.944895085,2,2,2
22681,Cc1cc(C)c(O)c(C(C)(C)C)c1,1.6771928,2.270632553,2,2,2
22682,Cc1cc(C)c(O)c(CCCCc2cc(C)cc(C)c2O)c1,2.428466,1.734473968,2,3,2
22683,Cc1cc(C)c(S(=O)(=O)O)c(C)c1Nc1ccc(Nc2c(C)cc(C)c(S(=O)(=O)O)c2C)c2c1C(=O)c1ccccc1C2=O,3.161909,2.277545587,1,2,1
22684,Cc1cc(C)c(S(=O)(=O)O)cc1N=Nc1cc(S(=O)(=O)O)c2ccccc2c1O,1.9887145,2.095883369,2,2,2
22685,Cc1cc(C)c2[nH]c(=O)sc2c1,2.1394358,1.788061776,2,2,2
22686,Cc1cc(C)cc(C(=O)Cl)c1,1.7001221,1.632082456,2,2,2
22687,Cc1cc(C)cc(Cc2ccccc2)c1,1.6377854,1.924990074,2,2,2
22688,Cc1cc(C)cc(N)c1,1.8268887,2.233101845,2,2,2
22689,Cc1cc(C)cc(N2C(=O)c3ccc4c5ccc6c7c(ccc(c8ccc(c3c48)C2=O)c75)C(=O)N(c2cc(C)cc(C)c2)C6=O)c1,2.724002,1.7771353630000002,2,3,2
22690,Cc1cc(C)cc(O)c1,2.103639,1.761848926,2,2,2
22691,Cc1cc(C)cc(OCC2CNC(=O)O2)c1,1.9897909,2.455593354,2,2,2
22692,Cc1cc(C)n(CCO)c(=O)n1,1.6791391,1.646,2,2,2
22693,Cc1cc(C)n(SC(Cl)(Cl)Cl)n1,2.7380657,2.634286306,1,2,1
22694,Cc1cc(C)nc(C)c1,1.8416268,2.481381708,2,1,2
22695,Cc1cc(C)nc(N=NC(C)c2ccccc2C)n1,2.4895105,2.6852502410000003,2,2,2
22696,Cc1cc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2C(=O)OC2COC2)n1,2.702357,1.733913808,2,3,2
22697,Cc1cc(C)nc(Nc2ccccc2)n1,1.6829479,1.681470152,2,2,2
22698,Cc1cc(C2(c3ccc(O)c(C)c3)C(=O)Nc3ccccc32)ccc1O,2.1419628,2.822316475,2,2,2
22699,Cc1cc(C2(c3ccc(O)c(C)c3)CCCCC2)ccc1O,1.9931303,2.032402261,2,2,2
22700,Cc1cc(C2(c3ccc(O)cc3)N=C(O)N=C2O)ccc1O,2.395298,1.5995890780000002,2,3,2
22701,Cc1cc(C2CC2)nc(Nc2ccccc2)n1,2.1476533,1.808683509,2,2,2
22702,Cc1cc(C2CCCCC2)n(O)c(=O)c1,1.6411402,1.945474871,2,2,2
22703,Cc1cc(CC(=O)O)n(C)c1C(=O)c1ccc(Cl)cc1,1.860672,4.033623283,2,0,2
22704,Cc1cc(CC(C)CC(C)(C)C)oc(=O)c1,2.024456,2.1764391030000003,2,2,2
22705,Cc1cc(CCC(=O)OCCOCCOCCOC(=O)CCc2cc(C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,2.3747666,1.923366901,2,3,2
22706,Cc1cc(CCCCCCCOc2ccc(C3=NCCO3)cc2)on1,1.8223032,1.631493233,3,3,3
22707,Cc1cc(CCN2CCN(c3cccc(Cl)c3)CC2)n[nH]1,2.2254856,2.728175727,2,2,2
22708,Cc1cc(Cc2cc(C)c(O)c(C)c2)cc(C)c1O,2.3797743,1.86463274,2,2,2
22709,Cc1cc(Cc2cc(C)cc(C3CCCCC3)c2O)c(O)c(C2CCCCC2)c1,2.4427574,2.154440899,2,2,2
22710,Cc1cc(Cl)cc(O)c1O,1.9770005,2.050424671,2,2,2
22711,Cc1cc(Cl)cc(O)c1Sc1c(C)cc(Cl)cc1O,2.5103588,5.38467179,2,0,2
22712,Cc1cc(Cl)cc(Sc2cc(Cl)cc(C)c2O)c1O,1.9049522,5.38467179,2,0,2
22713,Cc1cc(Cl)cc2sc(-c3sc4cc(Cl)cc(C)c4c3OS(=O)(=O)O)c(OS(=O)(=O)O)c12,2.6876082,2.105166301,2,2,2
22714,Cc1cc(Cl)ccc1-n1c(C)nc2cccc(Cl)c2c1=O,1.8728459,1.959982593,2,2,2
22715,Cc1cc(Cl)ccc1/N=C/N(C)C,2.7143412,3.09,1,1,1
22716,Cc1cc(Cl)ccc1Cn1nc(C(=O)O)c2ccccc21,2.4456697,1.876138424,2,2,2
22717,Cc1cc(Cl)ccc1N,1.6243511,2.126580653,2,2,2
22718,Cc1cc(Cl)ccc1N=CN(C)C,2.2825654,2.982008547,2,1,2
22719,Cc1cc(Cl)ccc1NC(=S)N(C)C,2.7430656,1.961417297,1,2,1
22720,Cc1cc(Cl)ccc1NC=O,1.8598249,2.478174911,2,2,2
22721,Cc1cc(Cl)ccc1O,1.8717697,1.81323329,2,2,2
22722,Cc1cc(Cl)ccc1OC(C)/C(O)=N/c1ccccc1,2.0021071,1.859981439,2,2,2
22723,Cc1cc(Cl)ccc1OC(C)C(=O)N(C)C,2.3926,2.480219005,2,2,2
22724,Cc1cc(Cl)ccc1OC(C)C(=O)O,1.632799,2.306420981,2,2,2
22725,Cc1cc(Cl)ccc1OCC(=O)Nc1ccccc1,1.9270527,1.787279382,2,2,2
22726,Cc1cc(Cl)ccc1OCC(=O)O,1.6148016,2.399286404,2,2,2
22727,Cc1cc(Cl)ccc1OCC(=O)OCCCCCC(C)C,2.0809822,2.650220072,2,2,2
22728,Cc1cc(Cl)ccc1OCCCC(=O)O,1.9037426,2.514120648,2,2,2
22729,Cc1cc(Cl)ccc1O[C@H](C)C(=O)O,1.8916587,2.311,2,2,2
22730,Cc1cc(F)ccc1NC(=O)c1cc(Cl)cc(-c2ccc(Cl)cc2)c1O,2.5420516,2.191659174,2,2,2
22731,Cc1cc(N(C)C)nc(Cl)n1,1.8332158,5.13768572,2,0,2
22732,Cc1cc(N)ccc1N,1.6150693,3.095742053,2,1,2
22733,Cc1cc(N)ccc1S(=O)(=O)NCCO,2.1247265,1.4128831869999998,2,3,2
22734,Cc1cc(N)n(-c2ccccc2)n1,2.1724894,1.840655518,2,2,2
22735,Cc1cc(N/C(O)=C2\C(=O)c3ccccc3S(=O)(=O)N2C)no1,2.550896,1.826516651,2,2,2
22736,Cc1cc(N=Nc2ccc(S(=O)(=O)O)cc2)c(N)c(N=Nc2ccc(-c3ccc(N=Nc4cc(C)c(O)c(C(=O)O)c4)cc3)cc2)c1N,2.4093986,1.824368954,2,3,2
22737,Cc1cc(NC(=O)C2C(=O)c3ccccc3S(=O)(=O)N2C)no1,2.6874678,1.6504253919999998,2,3,2
22738,Cc1cc(NC(=O)NC(=O)c2c(F)cccc2F)nc(C)c1-c1ccc(Cl)cc1,2.0371642,1.743851422,2,3,2
22739,Cc1cc(NC(=O)c2ccccc2O)n(-c2ccccc2)n1,1.8770498,2.346447742,2,2,2
22740,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,2.4699352,1.60530076,2,3,2
22741,Cc1cc(O)c(C(C)(C)C)cc1C,1.9170427,2.23825322,2,2,2
22742,Cc1cc(O)c(C(C)(C)C)cc1Sc1cc(C(C)(C)C)c(O)cc1C,2.3473823,2.184403246,2,2,2
22743,Cc1cc(O)c(C)c(C)c1O,2.200451,1.6772447,2,2,2
22744,Cc1cc(O)c2c(O)c(-c3ccc4cc(C)cc(O)c4c3O)ccc2c1,2.0819745,2.062434061,2,2,2
22745,Cc1cc(O)cc(C)c1Cl,1.8660251,1.611626262,2,2,2
22746,Cc1cc(O)cc(C)c1S(C)(=O)=O,2.5909693,2.3015920430000003,2,2,2
22747,Cc1cc(O)cc(O)c1,1.8719537,2.167565796,2,2,2
22748,Cc1cc(O)ccc1Cl,1.8260752,1.759622159,2,2,2
22749,Cc1cc(O)ccc1S(C)(=O)=O,2.1805012,1.4249562669999998,2,3,2
22750,Cc1cc(O)ccc1[N+](=O)[O-],2.4773278,2.105898889,2,2,2
22751,Cc1cc(O)ccc1[S+](C)[O-],2.1712618,1.686975708,2,2,2
22752,Cc1cc(OC(=O)N(C)C)n(-c2ccccc2)n1,2.5324132,3.597273989,2,1,2
22753,Cc1cc(OC(=O)N(C)C)n(C(C)C)n1,2.626097,1.716622546,1,2,1
22754,Cc1cc(OC(=O)N(C)C)nn1C(=O)N(C)C,2.6364813,3.421645503,2,1,2
22755,Cc1cc(OC(=O)c2cc(Cl)ccc2OC(N)=O)ccc1Cl,2.3436108,2.133745788,2,2,2
22756,Cc1cc(OC(=O)c2ccccc2OC(=N)O)ccc1Cl,2.2286546,2.087379581,2,2,2
22757,Cc1cc(OCC(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)O)ccc1Cl,2.713062,1.998769204,2,2,2
22758,Cc1cc(OCC(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)O)ccc1Cl,2.9015737,1.998769204,2,2,2
22759,Cc1cc(OCCO)cc(C)c1Cl,1.7388096,1.722688033,2,2,2
22760,Cc1cc(OP(Oc2cc(C)c(C(C)(C)C)cc2C(C)(C)C)Oc2cc(C)c(C(C)(C)C)cc2C(C)(C)C)c(C(C)(C)C)cc1C(C)(C)C,2.6490269,2.294162523,2,2,2
22761,Cc1cc(S(=O)(=O)O)c(N)cc1Cl,1.6042944,1.345653698,3,3,3
22762,Cc1cc(S(=O)(=O)O)c2c(C)ccc(C(C)C)cc1-2,2.5754635,1.639806431,2,3,2
22763,Cc1cc(S(=O)(=O)O)cc(C)c1O,2.5923707,1.882601855,2,2,2
22764,Cc1cc(S(=O)(=O)c2ccccc2)ccc1NS(=O)(=O)C(F)(F)F,2.7345302,2.777671867,2,2,2
22765,Cc1cc(SCc2ccc[n+]([O-])c2)nc(N)n1,2.3500721,1.948,2,2,2
22766,Cc1cc(Sc2cc(C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,2.0495641,1.752456835,2,3,2
22767,Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,2.8816798,2.925939659,1,1,1
22768,Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,2.2763877,4.342716498,2,0,2
22769,Cc1cc([N+](=O)[O-])ccc1S(=O)(=O)NCCO,2.5728884,1.7651182580000002,2,2,2
22770,Cc1cc([N+](=O)[O-])ccc1[N+](=O)[O-],2.751061,2.473641988,1,2,1
22771,Cc1cc2[nH]c(=O)[nH]c2cc1N=NC1C(=O)NC(=O)NC1=O,2.6093354,1.702215059,2,3,2
22772,Cc1cc2[nH]c(C(F)(F)F)nc2c([N+](=O)[O-])c1C,2.7326093,3.587538412,1,1,1
22773,Cc1cc2[nH]c(C(F)(F)F)nc2cc1Br,2.3403854,3.559205308,2,1,2
22774,Cc1cc2[nH]c(C(F)(F)F)nc2cc1Cl,2.5818393,3.629980128,2,1,2
22775,Cc1cc2c(C(C)C)c(O)c(O)c(C=N)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(=O)c3c4[nH]c(oc1c2-3)c1c(=O)c(O)c(C(C)C)c2cc(C)c(-c3c(C)cc5c(C(C)C)c(O)c(O)c(C=O)c5c3O)c(o4)c2-1,3.2497551,2.181,2,3,2
22776,Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,2.6885202,2.3502496930000003,2,2,2
22777,Cc1cc2c(cc1C)C(=O)c1n[nH]nc1C2=O,2.7776492,2.365226214,1,2,1
22778,Cc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)CCC2,2.7425704,1.439843231,1,3,1
22779,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,2.3892791,1.3583616509999998,2,3,2
22780,Cc1cc2cccnc2n(-c2cccc(C(F)(F)F)c2)c1=O,2.4995048,3.075020597,2,1,2
22781,Cc1cc2cccnc2n(-c2ccccc2)c1=O,1.8716407,2.965175968,2,1,2
22782,Cc1cc2nc(C(F)(F)F)[nH]c2cc1C,2.7637222,3.4674763310000003,1,1,1
22783,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C,2.513097,1.575570418,2,3,2
22784,Cc1cc[nH]n1,1.9635009,1.946008708,2,2,2
22785,Cc1ccc(-c2c(Cl)nc(C#N)n2S(=O)(=O)N(C)C)cc1,3.1495852,1.636545397,1,3,1
22786,Cc1ccc(-c2ccccc2)cc1,1.6817133,1.815993555,2,2,2
22787,Cc1ccc(-c2nc3n(c2/C=N/NC(=O)CN(C)C)CCS3)cc1,2.9036674,2.633,1,2,1
22788,Cc1ccc(-c2nc3n(c2CN=NC(=O)CN(C)C)CCS3)cc1,2.9480937,2.632781121,1,2,1
22789,Cc1ccc(-n2nccn2)c(C(=O)O)c1,2.211136,1.7638577969999998,2,2,2
22790,Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,1.9564297,2.520388385,2,2,2
22791,Cc1ccc(/N=C(\O)c2cc(C)[nH]n2)cc1,1.8422948,1.788887221,2,2,2
22792,Cc1ccc(/N=C/N(C)/C=N/c2ccc(C)cc2C)c(C)c1,2.4174967,2.865,2,1,2
22793,Cc1ccc(/N=C/N(C)SN(C)/C=N/c2ccc(C)cc2C)c(C)c1,2.8480573,3.073,2,1,2
22794,Cc1ccc(/N=C/N(C)Sc2ccc(Cl)cc2)c(C)c1,1.9302707,2.979,2,1,2
22795,Cc1ccc(/N=C/NSN(Cc2ccccc2)Cc2ccccc2)c(C)c1,2.0080175,2.55388187,2,2,2
22796,Cc1ccc(/N=N/N(C)C)cc1,2.8459659,2.616,1,1,1
22797,Cc1ccc(/N=c2\sccn2C)c(C)c1,2.2407908,2.479,2,2,2
22798,Cc1ccc(=O)n(-c2ccccc2)c1,2.057744,2.15543218,2,2,2
22799,Cc1ccc(=O)n(CC(=O)NC(C)Cc2ccccc2)n1,1.834915,2.335,2,2,2
22800,Cc1ccc(=O)n(CSP(=S)(OC(C)C)OC(C)C)n1,2.6647255,3.336548817,2,1,2
22801,Cc1ccc(B2OCC3(CO2)COB(c2ccc(C)cc2)OC3)cc1,2.2731955,2.473267297,2,2,2
22802,Cc1ccc(C#N)cc1,1.8362428,1.4889624030000002,2,2,2
22803,Cc1ccc(C(=CCN2CCCC2)c2ccccn2)cc1,2.0120316,2.520388385,2,2,2
22804,Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1,1.7702485,2.228446381,2,2,2
22805,Cc1ccc(C(=O)CC(=O)C(F)(F)F)cc1,2.9156373,2.884955765,1,1,1
22806,Cc1ccc(C(=O)COc2c(C(=O)c3ccc(Cl)c(C)c3Cl)c(C)nn2C)cc1,2.4305234,1.6347551619999998,2,3,2
22807,Cc1ccc(C(=O)NS(=O)(=O)c2ccc(N)cc2)cc1C,2.4566157,2.03624524,2,2,2
22808,Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)O)cc2)cc1N,2.0508509,1.942139917,2,2,2
22809,Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)O)cc2)cc1[N+](=O)[O-],2.9474828,2.08726856,1,2,1
22810,Cc1ccc(C(=O)O)c(Oc2ccccc2CC(=O)O)c1C,1.6991743,2.038079204,3,2,3
22811,Cc1ccc(C(=O)O)cc1[N+](=O)[O-],2.1832411,1.818540556,2,2,2
22812,Cc1ccc(C(=O)OCCCl)cc1N=Nc1c(O)c(C(=O)Nc2cc(C)c(NC(=O)c3cc4ccccc4c(N=Nc4cc(C(=O)OCCCl)ccc4C)c3O)cc2C)cc2ccccc12,2.1654413,2.170579874,3,3,3
22813,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,2.3738863,1.89248259,2,2,2
22814,Cc1ccc(C(=O)c2ccc(CC(=O)N3CCN(C)CC3)n2C)cc1,2.67351,2.530761739,2,2,2
22815,Cc1ccc(C(=O)c2ccc(CC(=O)NCC(=O)Nc3cccc(C)c3C)n2C)cc1,2.069458,2.506722489,2,2,2
22816,Cc1ccc(C(=O)c2ccc(CC(=O)NCC(=O)Nc3cccc(Cl)c3)n2C)cc1,2.0530264,2.474975072,2,2,2
22817,Cc1ccc(C(=O)c2ccc(CC(=O)NCCn3cnc4c3c(=O)n(C)c(=O)n4C)n2C)cc1,2.583604,2.585939881,2,2,2
22818,Cc1ccc(C(=O)c2ccc(CC(=O)NNCC(=O)N3CCN(C)CC3)n2C)cc1,2.4192753,2.624037317,2,2,2
22819,Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,2.1382315,2.943553599,2,1,2
22820,Cc1ccc(C(=O)c2cccc3c2CCC3C(=O)O)cc1,2.246174,3.060268906,2,1,2
22821,Cc1ccc(C(=O)c2ccccc2)c(C(=O)O)c1,1.6561776,1.632489831,3,3,3
22822,Cc1ccc(C(C)(C)C)c(O)c1,1.8901315,2.664050092,2,1,2
22823,Cc1ccc(C(C)(C)C)cc1,2.0118127,1.980100056,2,2,2
22824,Cc1ccc(C(C)C)c(O)c1,1.8470196,2.185504573,2,2,2
22825,Cc1ccc(C(C)C)c(OC(=O)c2ccccc2Nc2cccc(C)c2C)c1,2.325119,2.028217911,2,2,2
22826,Cc1ccc(C(C)C)cc1,1.6024647,1.451130096,2,2,2
22827,Cc1ccc(C(C)C)cc1O,2.1951032,2.257129625,2,2,2
22828,Cc1ccc(C(C)C)cc1OC(=O)c1ccccc1Nc1cccc(C)c1C,2.6107748,2.028217911,2,2,2
22829,Cc1ccc(C(C)C)cc2c(C)ccc1-2,2.369791,2.107010726,2,2,2
22830,Cc1ccc(C(C)C=O)cc1,2.061712,1.626794811,2,2,2
22831,Cc1ccc(C(C)OC(=O)C2(C)CCC(C(=O)O)C2(C)C)cc1,2.1421258,2.054593687,2,2,2
22832,Cc1ccc(C(N)=O)c(O)c1,1.6365777,1.7399606580000002,2,2,2
22833,Cc1ccc(C(N)=O)cc1N,2.1070564,1.879292278,2,2,2
22834,Cc1ccc(C)[nH]1,1.5363013,3.207533959,2,1,2
22835,Cc1ccc(C)c(C#N)c1,1.8989236,1.64073975,2,2,2
22836,Cc1ccc(C)c(C)c1,1.9129522,1.52752242,2,2,2
22837,Cc1ccc(C)c(C)c1C,2.1522436,1.321101203,2,3,2
22838,Cc1ccc(C)c(CCNC(=N)O)c1,2.080629,1.92216562,2,2,2
22839,Cc1ccc(C)c(N)c1,1.8879101,1.970501724,2,2,2
22840,Cc1ccc(C)c(O)c1,1.8161275,2.379383733,2,2,2
22841,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,2.0016499,2.479448686,2,2,2
22842,Cc1ccc(C)c([N+](=O)[O-])c1,2.277941,1.792061422,2,2,2
22843,Cc1ccc(C)cc1,1.5332515,1.380080361,2,2,2
22844,Cc1ccc(C)n1Nc1ccc(N2CCOCC2)nn1,1.8358341,2.084520672,2,2,2
22845,Cc1ccc(C)nc1,1.82581,2.126926507,2,2,2
22846,Cc1ccc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1,2.3128564,3.3689385960000005,2,1,2
22847,Cc1ccc(C2=CC(=O)NC2=O)cc1C1=CC(=O)NC1=O,2.3800561,2.070430402,2,2,2
22848,Cc1ccc(C2=CCN(C/C=C/c3ccc4c(c3)CCC(=O)N4)CC2)cc1,1.9974833,2.855,2,2,2
22849,Cc1ccc(C2=CCN(CC=Cc3ccc4c(c3)CCC(=O)N4)CC2)cc1,2.3476777,2.855500984,2,1,2
22850,Cc1ccc(C2=CCN(CCC(=O)c3ccc4c(c3)CCC(=O)N4)CC2)cc1,2.0201786,2.874463263,2,1,2
22851,Cc1ccc(C2=NCOCS2)cc1,1.6914235,2.2861666940000003,2,2,2
22852,Cc1ccc(C2CC(=O)C(C(=O)CCc3ccc4c(c3)OCO4)C(=O)C2)cc1,2.12139,1.975918681,2,2,2
22853,Cc1ccc(C2OC3COC(c4ccc(C)c(C)c4)OC3C(C(O)CO)O2)cc1C,1.7074758,1.82157294,3,3,3
22854,Cc1ccc(C=O)cc1,1.5588229,1.875607407,2,2,2
22855,Cc1ccc(C=O)o1,1.8080933,1.69941197,2,2,2
22856,Cc1ccc(CC(C)N)cc1,1.8744044,2.9977852510000003,2,1,2
22857,Cc1ccc(CCOC(=O)c2cccnc2)cc1,1.8848687,1.838347213,2,2,2
22858,Cc1ccc(CN(C)N=O)cc1,2.338287,2.61333432,2,1,2
22859,Cc1ccc(CNC2=NCCS2)cc1,2.3208702,3.013498704,2,1,2
22860,Cc1ccc(CO)cc1,1.845478,1.495889302,2,2,2
22861,Cc1ccc(Cc2ccc(C)cc2)cc1,2.2074962,2.062455891,2,2,2
22862,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl,2.3778367,3.4715161360000004,2,1,2
22863,Cc1ccc(Cl)c(OCC(O)CNC(C)(C)C)c1,2.3053238,2.719900518,2,2,2
22864,Cc1ccc(Cl)cc1,1.5649481,1.748661739,2,2,2
22865,Cc1ccc(Cl)cc1Cl,2.096758,1.826698248,2,2,2
22866,Cc1ccc(Cl)cc1N,1.836337,2.48454834,2,1,2
22867,Cc1ccc(Cl)cc1N=Nc1c(O)c(C(=O)Nc2cc(C)c(NC(=O)c3cc4ccccc4c(N=Nc4cc(Cl)ccc4C)c3O)cc2C)cc2ccccc12,2.2319543,2.097090613,2,3,2
22868,Cc1ccc(Cl)cc1NC(=O)c1cc2ccccc2cc1O,2.4036558,1.697882038,2,3,2
